date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:26	23121/23121	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2017:17:25%20GMT	https://kavidavi.odoo.com/web/login	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/login.html	(from https://kavidavi.odoo.com/)
12:17:26	30454/30454	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2017:17:25%20GMT	https://kavidavi.odoo.com/contactus	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/contactus.html	(from https://kavidavi.odoo.com/)
12:17:27	23173/23173	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2017:17:26%20GMT	https://kavidavi.odoo.com/about-us	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/about-us.html	(from https://kavidavi.odoo.com/)
12:17:27	978209/978209	---MCZ	200	added ('OK')	text/css	etag:W/%226939a85c-eed21%22	https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css	(from https://kavidavi.odoo.com/)
12:17:27	143230/143230	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2017:17:25%20GMT	https://kavidavi.odoo.com/shop	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/shop.html	(from https://kavidavi.odoo.com/)
12:17:27	22606/22606	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:26%20GMT	https://kavidavi.odoo.com/%22/web/image/1084-c4b99983/Golosinas.webp%22	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/_/web/image/1084-c4b99983/Golosinas.webp_	(from https://kavidavi.odoo.com/)
12:17:28	35728/35728	---M--	200	added ('OK')	image/webp	etag:%22693658a4-8b90%22	https://kavidavi.odoo.com/web/image/2499-a0823f8a/customized_TRUFAS_0baeacfc-0b90-419b-b3a1-b5f6e6314d7c.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2499-a0823f8a/customized_TRUFAS_0baeacfc-0b90-419b-b3a1-b5f6e6314d7c.webp	(from https://kavidavi.odoo.com/)
12:17:28	63858/63858	---M--	200	added ('OK')	image/webp	etag:%22693658a4-f972%22	https://kavidavi.odoo.com/web/image/2501-c27f591c/Gemini_Generated_Image_7y6v4z7y6v4z7y6v.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2501-c27f591c/Gemini_Generated_Image_7y6v4z7y6v4z7y6v.webp	(from https://kavidavi.odoo.com/)
12:17:28	96614/96614	---M--	200	added ('OK')	image/webp	etag:%22693658a4-17966%22	https://kavidavi.odoo.com/web/image/2500-8f215091/Gemini_Generated_Image_xa57acxa57acxa57.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2500-8f215091/Gemini_Generated_Image_xa57acxa57acxa57.webp	(from https://kavidavi.odoo.com/)
12:17:29	22636/22636	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:28%20GMT	https://kavidavi.odoo.com/%22/web/image/2513-53ca40ec/MINI%20TARTALETAS%20DE%20FRUTA.webp%22	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/_/web/image/2513-53ca40ec/MINI%20TARTALETAS%20DE%20FRUTA.webp_	(from https://kavidavi.odoo.com/)
12:17:29	60826/60826	---M--	200	added ('OK')	image/webp	etag:%2269365add-ed9a%22	https://kavidavi.odoo.com/web/image/2512-7a0d8ee1/torta-chocolate-meio-amargo-768x512.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2512-7a0d8ee1/torta-chocolate-meio-amargo-768x512.webp	(from https://kavidavi.odoo.com/)
12:17:29	22606/22606	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:28%20GMT	https://kavidavi.odoo.com/'/html_editor/shape/html_builder/Bold/16.svg?c5=o-color-1&flip=x'	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/'/html_editor/shape/html_builder/Bold/16ec03.svg	(from https://kavidavi.odoo.com/)
12:17:30	22916/22916	---M--	200	added ('OK')	image/webp	etag:%221757593976-22916-4108328607-0x0-crop=False-quality=0%22	https://kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_3	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_3.webp	(from https://kavidavi.odoo.com/)
12:17:30	78230/78230	---M--	200	added ('OK')	image/webp	etag:%22693659d2-13196%22	https://kavidavi.odoo.com/web/image/2507-b149318f/customized_GALLETA%2520CON%2520FRAMBUESA_d41e161f-1c48-41e9-be6f-489f1b03759a.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2507-b149318f/customized_GALLETA%20CON%20FRAMBUESA_d41e161f-1c48-41e9-be6f-489f1b0375	(from https://kavidavi.odoo.com/)
12:17:30	12224/12224	---M--	200	added ('OK')	image/webp	etag:%221757593976-12224-4107542173-0x0-crop=False-quality=0%22	https://kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_4	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_4.webp	(from https://kavidavi.odoo.com/)
12:17:31	17514/17514	---M--	200	added ('OK')	image/webp	etag:%221757593976-17514-4109115041-0x0-crop=False-quality=0%22	https://kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_5	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/website.s_quotes_carousel_demo_image_5.webp	(from https://kavidavi.odoo.com/)
12:17:32	22526/22526	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:31%20GMT	https://kavidavi.odoo.com/privacy	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/privacy	(from https://kavidavi.odoo.com/)
12:17:32	22558/22558	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:31%20GMT	https://kavidavi.odoo.com/website/social/facebook	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/website/social/facebook	(from https://kavidavi.odoo.com/)
12:17:32	77184/77184	---M--	200	added ('OK')	image/webp	etag:%2269363f0e-12d80%22	https://kavidavi.odoo.com/web/image/2504-fe60f8c4/MINI%20CHEESECAKES.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2504-fe60f8c4/MINI%20CHEESECAKES.webp	(from https://kavidavi.odoo.com/)
12:17:32	55390/55390	---M--	200	added ('OK')	image/webp	etag:%2269365b34-d85e%22	https://kavidavi.odoo.com/web/image/2514-449261a0/customized_TRUFAS_0baeacfc-0b90-419b-b3a1-b5f6e6314d7c.webp	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/image/2514-449261a0/customized_TRUFAS_0baeacfc-0b90-419b-b3a1-b5f6e6314d7c.webp	(from https://kavidavi.odoo.com/)
12:17:32	22556/22556	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:31%20GMT	https://kavidavi.odoo.com/website/social/twitter	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/website/social/twitter	(from https://kavidavi.odoo.com/)
12:17:33	22558/22558	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2010%20Dec%202025%2017:17:32%20GMT	https://kavidavi.odoo.com/website/social/linkedin	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/website/social/linkedin	(from https://kavidavi.odoo.com/)
12:17:33	627/627	---M--	200	added ('OK')	image/png	etag:%2268c2c15b-273%22	https://kavidavi.odoo.com/web/static/img/odoo_logo_tiny.png	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/odoo_logo_tiny.png	(from https://kavidavi.odoo.com/)
12:17:33	175/175	---M--	200	added ('OK')	image/png	etag:%2268c2c15b-af%22	https://kavidavi.odoo.com/web/static/img/transparent.png	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/transparent.png	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:33	2874/2874	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-b3a%22	https://kavidavi.odoo.com/web/static/img/empty_folder.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/empty_folder.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:34	9708/9708	---M--	200	added ('OK')	font/woff2	etag:%2268c2c15b-25ec%22	https://kavidavi.odoo.com/web/static/lib/odoo_ui_icons/fonts/odoo_ui_icons.woff2	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/lib/odoo_ui_icons/fonts/odoo_ui_icons.woff2	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	11592/11592	---M--	200	added ('OK')	font/woff	etag:%2268c2c15b-2d48%22	https://kavidavi.odoo.com/web/static/lib/odoo_ui_icons/fonts/odoo_ui_icons.woff	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/lib/odoo_ui_icons/fonts/odoo_ui_icons.woff	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	1505/1505	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-5e1%22	https://kavidavi.odoo.com/web/static/img/mimetypes/unknown.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/unknown.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2268c2c15b-17ee8%22	https://kavidavi.odoo.com/web/static/src/libs/fontawesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/src/libs/fontawesome/fonts/fontawesome-webfont3e6e.woff	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	1374/1374	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-55e%22	https://kavidavi.odoo.com/web/static/img/mimetypes/image.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/image.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	1473/1473	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-5c1%22	https://kavidavi.odoo.com/web/static/img/mimetypes/audio.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/audio.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:35	691/691	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-2b3%22	https://kavidavi.odoo.com/web/static/img/mimetypes/text.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/text.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:36	2851/2851	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-b23%22	https://kavidavi.odoo.com/web/static/img/mimetypes/binary.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/binary.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:36	1063/1063	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-427%22	https://kavidavi.odoo.com/web/static/img/mimetypes/video.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/video.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:36	2067/2067	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-813%22	https://kavidavi.odoo.com/web/static/img/mimetypes/archive.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/archive.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:36	2113/2113	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-841%22	https://kavidavi.odoo.com/web/static/img/mimetypes/pdf.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/pdf.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:37	1498/1498	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-5da%22	https://kavidavi.odoo.com/web/static/img/mimetypes/document.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/document.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:37	2555/2555	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-9fb%22	https://kavidavi.odoo.com/web/static/img/mimetypes/web_code.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/web_code.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:37	3457/3457	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-d81%22	https://kavidavi.odoo.com/web/static/img/mimetypes/web_style.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/web_style.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:37	2015/2015	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-7df%22	https://kavidavi.odoo.com/web/static/img/mimetypes/disk.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/disk.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:38	673/673	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-2a1%22	https://kavidavi.odoo.com/web/static/img/mimetypes/spreadsheet.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/spreadsheet.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:38	2275/2275	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-8e3%22	https://kavidavi.odoo.com/web/static/img/mimetypes/certificate.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/certificate.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:38	877/877	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-36d%22	https://kavidavi.odoo.com/web/static/img/mimetypes/presentation.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/presentation.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:38	881/881	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-371%22	https://kavidavi.odoo.com/web/static/img/mimetypes/font.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/font.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:38	1465/1465	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-5b9%22	https://kavidavi.odoo.com/web/static/img/mimetypes/print.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/print.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
12:17:39	2549/2549	---M--	200	added ('OK')	image/svg+xml	etag:%2268c2c15b-9f5%22	https://kavidavi.odoo.com/web/static/img/mimetypes/script.svg	C:/Users/SAM/Desktop/el%20xampp%20%20entraba%20con%20el%208080%20,%20y%20tenias%20que%20parar%20el%20servicio%20de%20mariadb%20y%20my%20sql/kavidavi.odoo.com_/kavidavi.odoo.com/web/static/img/mimetypes/script.svg	(from https://kavidavi.odoo.com/web/assets/1/4cc84c1/web.assets_frontend.min.css)
